海南移动,#genre#
CCTV8,http://74.91.26.218:82/live/cctv8hd.m3u8$LR•IPV4•19『线路10』
CCTV8,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003736&livemode=1&stbId=yu&mode=1&$LR•IPV4•19『线路11』
CCTV8,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265008&livemode=1&stbId=yu&mode=1&$LR•IPV4•19『线路12』
CCTV8,http://153.0.171.163:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•19『线路13』
CCTV8,http://111.29.9.33:6610/000000001000/1000000001000003736/index.m3u8?channel-id=bestzb&Contentid=1000000001000003736&livemode=1&stbId=3$LR•IPV4•19『线路14』
CCTV8,http://183.196.25.171:808/hls/77/index.m3u8$LR•IPV4•19『线路15』
CCTV8,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226485/1.m3u8?$LR•IPV6•19『线路16』
CCTV8,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8hd$LR•IPV4•19『线路17』
CCTV8,http://123.175.209.52:9003/hls/9/index.m3u8$LR•IPV4•19『线路18』
CCTV8,http://120.76.248.139/live/bfgd/4200000066.m3u8$LR•IPV4•19『线路19』
CCTV9,http://221.13.235.27:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路1』
CCTV9,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009$LR•IPV4•23『线路2』
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8$LR•IPV4•23『线路3』
CCTV9,http://23.237.228.134/live5/CCTV9.m3u8$LR•IPV4•23『线路4』
CCTV9,http://43.251.226.89:8080/play/10.m3u8$LR•IPV4•23『线路5』
CCTV9,http://112.46.105.20:8009/hls/509/index.m3u8$LR•IPV4•23『线路6』
CCTV9,http://153.0.171.163:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路7』
CCTV9,rtmp://39.108.129.193:1935/cv9/jr0g_cv9$LR•IPV4•23『线路8』
CCTV9,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000018384&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路9』
CCTV9,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000288020&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路10』
CCTV9,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路11』
CCTV9,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000028286&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路12』
CCTV9,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265009&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路13』
CCTV9,http://111.29.9.33:6610/000000001000/1000000001000028286/index.m3u8?channel-id=ystenlive&Contentid=1000000001000028286&livemode=1&stbId=3$LR•IPV4•23『线路14』
CCTV9,http://153.0.171.163:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路15』
CCTV9,http://111.29.9.33:6610/000000001000/1000000001000014583/index.m3u8?channel-id=bestzb&Contentid=1000000001000014583&livemode=1&stbId=3$LR•IPV4•23『线路16』
CCTV9,https://v4-e6b1c5baf4e240fe63adbf68dda23435.livehwc4.com/play.kankanlive.com/live/1698423397390920.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=1b731477fdf23dc9b9323b82db3412e0$LR•IPV4•23『线路17』
CCTV9,https://v4-702cae17a28d6e4f0c0002bba021d934.livehwc4.com/play.kankanlive.com/live/1698423397390920.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=f9e3143475b7b288dde61a444cdc9b91$LR•IPV4•23『线路18』
CCTV9,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226944/1.m3u8?$LR•IPV6•23『线路19』
CCTV9,https://xykt-fix.github.io/Y77.m3u8$LR•IPV4•23『线路20』
CCTV9,http://123.175.209.52:9003/hls/10/index.m3u8$LR•IPV4•23『线路21』
CCTV9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd$LR•IPV4•23『线路22』
CCTV9,http://120.76.248.139/live/bfgd/4200000128.m3u8$LR•IPV4•23『线路23』
CCTV10,http://221.13.235.27:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路1』
CCTV10,http://113.241.133.180:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路2』
CCTV10,http://38.75.136.137:98/gslb/dsdqbv/cctv10hd.m3u8?auth=test20251009$LR•IPV4•21『线路3』
CCTV10,http://74.91.26.218:82/live/cctv10hd.m3u8$LR•IPV4•21『线路4』
CCTV10,http://23.237.228.134/live5/CCTV10.m3u8$LR•IPV4•21『线路5』
CCTV10,http://43.251.226.89:8080/play/11.m3u8$LR•IPV4•21『线路6』
CCTV10,http://112.46.105.20:8009/hls/506/index.m3u8$LR•IPV4•21『线路7』
CCTV10,http://153.0.171.163:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路8』
CCTV10,rtmp://39.108.129.193:1935/cv10/3fy8_cv10$LR•IPV4•21『线路9』
CCTV10,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000004000012827&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路10』
CCTV10,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000016738&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路11』
CCTV10,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路12』
CCTV10,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000026367&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路13』
CCTV10,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路14』
CCTV10,http://111.29.9.38:6610/000000001000/1000000001000023734/index.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=3$LR•IPV4•21『线路15』
CCTV10,http://153.0.171.163:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路16』
CCTV10,http://111.29.9.33:6610/000000001000/1000000001000023734/index.m3u8?channel-id=bestzb&Contentid=1000000001000023734&livemode=1&stbId=3$LR•IPV4•21『线路17』
CCTV10,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226937/1.m3u8?$LR•IPV6•21『线路18』
CCTV10,https://cdn4.skygo.mn/live/disk1/CCTV-10/HLSv3-FTA/CCTV-10.m3u8$LR•IPV4•21『线路19』
CCTV10,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv10hd$LR•IPV4•21『线路20』
CCTV10,http://120.76.248.139/live/bfgd/4200000129.m3u8$LR•IPV4•21『线路21』
CCTV11,http://221.13.235.27:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路1』
CCTV11,http://221.13.234.116:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路2』
CCTV11,http://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/chunklist_w744036192_b1000000.m3u8$LR•IPV4•21『线路3』
CCTV11,http://113.241.133.180:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路4』
CCTV11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009$LR•IPV4•21『线路5』
CCTV11,http://74.91.26.218:82/live/cctv11hd.m3u8$LR•IPV4•21『线路6』
CCTV11,http://43.251.226.89:8080/play/12.m3u8$LR•IPV4•21『线路7』
CCTV11,http://153.0.171.163:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路8』
CCTV11,rtmp://39.108.129.193:1935/cv11/gjnk_cv11$LR•IPV4•21『线路9』
CCTV11,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000006000040011&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路10』
CCTV11,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031106&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路11』
CCTV11,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000002000019789&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路12』
CCTV11,http://111.29.9.37:6610/000000001000/1000000002000019789/index.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT$LR•IPV4•21『线路13』
CCTV11,http://153.0.171.163:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路14』
CCTV11,http://111.29.9.33:6610/000000001000/1000000002000019789/index.m3u8?channel-id=bestzb&Contentid=1000000002000019789&livemode=1&stbId=3$LR•IPV4•21『线路15』
CCTV11,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?$LR•IPV6•21『线路16』
CCTV11,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd$LR•IPV4•21『线路17』
CCTV11,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub$LR•IPV4•21『线路18』
CCTV11,http://183.196.25.171:808/hls/11/index.m3u8$LR•IPV4•21『线路19』
CCTV11,http://123.175.209.52:9003/hls/12/index.m3u8$LR•IPV4•21『线路20』
CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8$LR•IPV4•21『线路21』
CCTV12,http://221.13.235.27:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路1』
CCTV12,http://221.13.234.116:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路2』
CCTV12,http://125.43.241.91:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路3』
CCTV12,http://23.237.228.134/live3/CCTV12.m3u8$LR•IPV4•23『线路4』
CCTV12,http://113.241.133.180:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路5』
CCTV12,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009$LR•IPV4•23『线路6』
CCTV12,http://43.251.226.89:8080/play/13.m3u8$LR•IPV4•23『线路7』
CCTV12,http://112.46.105.20:8009/hls/507/index.m3u8$LR•IPV4•23『线路8』
CCTV12,http://153.0.171.163:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路9』
CCTV12,rtmp://39.108.129.193:1935/cv12/m8w0_cv12$LR•IPV4•23『线路10』
CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8$LR•IPV4•23『线路11』
CCTV12,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000006000040012&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路12』
CCTV12,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031107&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路13』
CCTV12,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001640&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路14』
CCTV12,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路15』
CCTV12,http://111.29.9.39:6610/000000001000/1000000001000032494/index.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=3$LR•IPV4•23『线路16』
CCTV12,http://153.0.171.163:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路17』
CCTV12,http://111.29.9.33:6610/000000001000/1000000001000001640/index.m3u8?channel-id=bestzb&Contentid=1000000001000001640&livemode=1&stbId=3$LR•IPV4•23『线路18』
CCTV12,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8?$LR•IPV6•23『线路19』
CCTV12,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv12hd$LR•IPV4•23『线路20』
CCTV12,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub$LR•IPV4•23『线路21』
CCTV12,http://123.175.209.52:9003/hls/13/index.m3u8$LR•IPV4•23『线路22』
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8$LR•IPV4•23『线路23』
CCTV13,http://221.13.235.27:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路1』
CCTV13,http://221.13.234.116:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路2』
CCTV13,http://pull-hls-f11.douyincdn.com/media/stream-695633213632807596.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1776420045&major_anchor_level=common&sign=312791ac58700a363d025c0a94c1bbd0&t_id=037-2026041018004416AA7E707B88F1063B85-Nh2VkU$LR•IPV4•23『线路3』
CCTV13,http://pull-hls-f11.douyincdn.com/media/stream-695651341408928428.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1776694865&major_anchor_level=common&sign=b4eb8da6e3f5ce18d3fc3a3644a4f296&t_id=037-202604132221050DE10D71B5AE1F13452B-RbdRaV$LR•IPV4•23『线路4』
CCTV13,http://pull-hls-f11.douyincdn.com/media/stream-695587197212689068.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1776484602&major_anchor_level=common&sign=a5a34bdff07cfb060a010c0b632ce79b&t_id=037-202604111156410DCF4EC4BFF47B6D364C-f47Nti$LR•IPV4•23『线路5』
CCTV13,http://pull-hls-f11.douyincdn.com/media/stream-695587197212689068.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1776419893&major_anchor_level=common&sign=1fb268dd41931b52a56ffaa63eb9767b&t_id=037-20260410175813EE86C163D7BEF6CCF873-Pdnf7H$LR•IPV4•23『线路6』
CCTV13,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009$LR•IPV4•23『线路7』
CCTV13,http://74.91.26.218:82/live/cctv13hd.m3u8$LR•IPV4•23『线路8』
CCTV13,http://43.251.226.89:8080/play/14.m3u8$LR•IPV4•23『线路9』
CCTV13,http://153.0.171.163:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路10』
CCTV13,rtmp://39.108.129.193:1935/cv13/qa9s_cv13$LR•IPV4•23『线路11』
CCTV13,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000005000001827&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路12』
CCTV13,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路13』
CCTV13,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021303&livemode=1&stbId=yu&mode=1&$LR•IPV4•23『线路14』
CCTV13,http://111.29.9.35:6610/000000001000/1000000002000021303/index.m3u8?channel-id=ystenlive&Contentid=1000000002000021303&livemode=1&stbId=3$LR•IPV4•23『线路15』
CCTV13,http://153.0.171.163:85/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•23『线路16』
CCTV13,http://111.29.9.33:6610/000000001000/1000000002000021303/index.m3u8?channel-id=bestzb&Contentid=1000000002000021303&livemode=1&stbId=3$LR•IPV4•23『线路17』
CCTV13,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?$LR•IPV6•23『线路18』
CCTV13,https://event.pull.hebtv.com/jishi/cp1.m3u8$LR•IPV4•23『线路19』
CCTV13,http://38.75.136.137:98/gslb/dsdqpub/cctv13hd.m3u8?auth=testpub$LR•IPV4•23『线路20』
CCTV13,http://123.175.209.52:9003/hls/14/index.m3u8$LR•IPV4•23『线路21』
CCTV13,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv13hd$LR•IPV4•23『线路22』
CCTV13,http://120.76.248.139/live/bfgd/4200000067.m3u8$LR•IPV4•23『线路23』
CCTV14,http://113.241.133.180:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路1』
CCTV14,http://153.0.171.163:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路2』
CCTV14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009$LR•IPV4•21『线路3』
CCTV14,http://74.91.26.218:82/live/cctv14hd.m3u8$LR•IPV4•21『线路4』
CCTV14,http://23.237.228.134/live3/CCTV14.m3u8$LR•IPV4•21『线路5』
CCTV14,http://43.251.226.89:8080/play/15.m3u8$LR•IPV4•21『线路6』
CCTV14,http://153.0.171.163:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路7』
CCTV14,http://221.13.235.27:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路8』
CCTV14,http://221.13.234.116:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•21『线路9』
CCTV14,rtmp://39.108.129.193:1935/cv14/16rk_cv14$LR•IPV4•21『线路10』
CCTV14,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000004000006673&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路11』
CCTV14,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000023358&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路12』
CCTV14,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000008170&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路13』
CCTV14,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000021349&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路14』
CCTV14,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000002000000172&livemode=1&stbId=yu&mode=1&$LR•IPV4•21『线路15』
CCTV14,http://111.29.9.36:6610/000000001000/5000000004000006673/index.m3u8?channel-id=bestzb&Contentid=5000000004000006673&livemode=1&stbId=3$LR•IPV4•21『线路16』
CCTV14,http://111.29.9.33:6610/000000001000/1000000001000008170/index.m3u8?channel-id=bestzb&Contentid=1000000001000008170&livemode=1&stbId=3$LR•IPV4•21『线路17』
CCTV14,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226947/1.m3u8?$LR•IPV6•21『线路18』
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8$LR•IPV4•21『线路19』
CCTV14,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd$LR•IPV4•21『线路20』
CCTV14,http://120.76.248.139/live/bfgd/4200000132.m3u8$LR•IPV4•21『线路21』
CCTV15,http://221.13.235.27:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•19『线路1』
CCTV15,http://221.13.234.116:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•19『线路2』
CCTV15,http://113.241.133.180:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•19『线路3』
CCTV15,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009$LR•IPV4•19『线路4』
CCTV15,http://74.91.26.218:82/live/cctv15hd.m3u8$LR•IPV4•19『线路5』
CCTV15,http://23.237.228.134/live3/CCTV15.m3u8$LR•IPV4•19『线路6』
CCTV15,http://43.251.226.89:8080/play/16.m3u8$LR•IPV4•19『线路7』
CCTV15,http://153.0.171.163:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•19『线路8』
CCTV15,rtmp://39.108.129.193:1935/cv15/zvk0_cv15$LR•IPV4•19『线路9』
CCTV15,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000005000018417&livemode=1&stbId=yu&mode=1&$LR•IPV4•19『线路10』
CCTV15,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031109&livemode=1&stbId=yu&mode=1&$LR•IPV4•19『线路11』
CCTV15,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000002000008163&livemode=1&stbId=yu&mode=1&$LR•IPV4•19『线路12』
CCTV15,http://111.29.9.36:6610/000000001000/1000000002000008163/index.m3u8?channel-id=ystenlive&Contentid=1000000002000008163&livemode=1&stbId=3$LR•IPV4•19『线路13』
CCTV15,http://153.0.171.163:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•19『线路14』
CCTV15,http://111.29.9.33:6610/000000001000/1000000002000008163/index.m3u8?channel-id=bestzb&Contentid=1000000002000008163&livemode=1&stbId=3$LR•IPV4•19『线路15』
CCTV15,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?$LR•IPV6•19『线路16』
CCTV15,http://123.175.209.52:9003/hls/16/index.m3u8$LR•IPV4•19『线路17』
CCTV15,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd$LR•IPV4•19『线路18』
CCTV15,http://120.76.248.139/live/bfgd/4200000133.m3u8$LR•IPV4•19『线路19』
CCTV16,http://74.91.26.218:82/live/cctv16hd.m3u8$LR•IPV4•9『线路1』
CCTV16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8$LR•IPV4•9『线路2』
CCTV16,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009$LR•IPV4•9『线路3』
CCTV16,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000006000233001&livemode=1&stbId=yu&mode=1&$LR•IPV4•9『线路4』
CCTV16,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000006000233002&livemode=1&stbId=yu&mode=1&$LR•IPV4•9『线路5』
CCTV16,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?$LR•IPV6•9『线路6』
CCTV16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub$LR•IPV4•9『线路7』
CCTV16,rtmp://ayrtsocndali.v.myalicdn.com/ayocnd/4kcctv16_2pd$LR•IPV4•9『线路8』
CCTV16,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv16hd$LR•IPV4•9『线路9』
CCTV17,http://183.10.180.36:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•16『线路1』
CCTV17,http://183.10.180.219:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•16『线路2』
CCTV17,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009$LR•IPV4•16『线路3』
CCTV17,http://74.91.26.218:82/live/cctv17hd.m3u8$LR•IPV4•16『线路4』
CCTV17,http://23.237.228.134/live3/CCTV17.m3u8$LR•IPV4•16『线路5』
CCTV17,http://43.251.226.89:8080/play/17.m3u8$LR•IPV4•16『线路6』
CCTV17,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000288014&livemode=1&stbId=yu&mode=1&$LR•IPV4•16『线路7』
CCTV17,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000056836&livemode=1&stbId=yu&mode=1&$LR•IPV4•16『线路8』
CCTV17,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268004&livemode=1&stbId=yu&mode=1&$LR•IPV4•16『线路9』
CCTV17,http://111.29.9.33:6610/000000001000/1000000005000056836/index.m3u8?channel-id=bestzb&Contentid=1000000005000056836&livemode=1&stbId=3$LR•IPV4•16『线路10』
CCTV17,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?$LR•IPV6•16『线路11』
CCTV17,http://183.196.25.171:808/hls/93/index.m3u8$LR•IPV4•16『线路12』
CCTV17,http://123.175.209.52:9003/hls/18/index.m3u8$LR•IPV4•16『线路13』
CCTV17,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv17hd$LR•IPV4•16『线路14』
CCTV17,http://38.75.136.137:98/gslb/dsqbv/cctv17hd.m3u8?auth=test20251009$LR•IPV4•16『线路15』
CCTV17,http://120.76.248.139/live/bfgd/4200000204.m3u8$LR•IPV4•16『线路16』
CCTV第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub$LR•IPV4•4『线路1』
CCTV第一剧场,http://xc.mfykeke.top:35455/nptv/dyjc.m3u8$LR•IPV4•4『线路2』
CCTV第一剧场,http://183.10.180.36:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•4『线路3』
CCTV第一剧场,http://61.184.46.85:85/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•4『线路4』
CCTV怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub$LR•IPV4•3『线路1』
CCTV怀旧剧场,http://xc.mfykeke.top:35455/nptv/hjjc.m3u8$LR•IPV4•3『线路2』
CCTV怀旧剧场,http://61.184.46.85:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•3『线路3』
CCTV风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub$LR•IPV4•3『线路1』
CCTV风云剧场,http://xc.mfykeke.top:35455/nptv/fyjc.m3u8$LR•IPV4•3『线路2』
CCTV风云剧场,http://183.10.180.36:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•3『线路3』
CCTV风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub$LR•IPV4•2『线路1』
CCTV风云音乐,http://183.10.180.219:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•2『线路2』
CCTV兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub$LR•IPV4•2『线路1』
CCTV兵器科技,http://38.75.136.137:98/gslb/dsdqpub/bqkj.m3u8?auth=testpub$LR•IPV4•2『线路2』
